date,age,location,realized7
2021-11-05,0-60,DE-BE,91
2021-11-05,0-60,DE-BW,348
2021-11-05,0-60,DE-BY,505
2021-11-05,0-60,DE-HB,18
2021-11-05,0-60,DE-HE,168
2021-11-05,0-60,DE-HH,23
2021-11-05,0-60,DE-MV,31
2021-11-05,0-60,DE-NI,115
2021-11-05,0-60,DE-NW,372
2021-11-05,0-60,DE-RP,100
2021-11-05,0-60,DE-SH,35
2021-11-05,0-60,DE-SL,10
2021-11-05,0-60,DE-SN,172
2021-11-05,0-60,DE-ST,55
2021-11-05,0-60,DE-TH,127
2021-11-05,60+,DE-BB,110
2021-11-05,60+,DE-BE,141
2021-11-05,60+,DE-BW,544
2021-11-05,60+,DE-BY,976
2021-11-05,60+,DE-HB,11
2021-11-05,60+,DE-HE,271
2021-11-05,60+,DE-HH,53
2021-11-05,60+,DE-MV,54
2021-11-05,60+,DE-NI,143
2021-11-05,60+,DE-NW,606
2021-11-05,60+,DE-RP,137
2021-11-05,60+,DE-SH,41
2021-11-05,60+,DE-SL,14
2021-11-05,60+,DE-SN,505
2021-11-05,60+,DE-ST,155
2021-11-05,60+,DE-TH,352
2021-11-05,alle,DE-BB,155
2021-11-05,alle,DE-BE,233
2021-11-05,alle,DE-BW,892
2021-11-05,alle,DE-BY,1484
2021-11-05,alle,DE-HB,29
2021-11-05,alle,DE-HE,440
2021-11-05,alle,DE-HH,76
2021-11-05,alle,DE-MV,85
2021-11-05,alle,DE-NI,258
2021-11-05,alle,DE-NW,980
2021-11-05,alle,DE-RP,237
2021-11-05,alle,DE-SH,76
2021-11-05,alle,DE-SL,24
2021-11-05,alle,DE-SN,677
2021-11-05,alle,DE-ST,210
2021-11-05,alle,DE-TH,479
2021-11-04,0-60,DE-BB,41
2021-11-04,0-60,DE-BE,91
2021-11-04,0-60,DE-BW,323
2021-11-04,0-60,DE-BY,477
2021-11-04,0-60,DE-HB,18
2021-11-04,0-60,DE-HE,165
2021-11-04,0-60,DE-HH,24
2021-11-04,0-60,DE-MV,32
2021-11-04,0-60,DE-NI,109
2021-11-04,0-60,DE-NW,365
2021-11-04,0-60,DE-RP,89
2021-11-04,0-60,DE-SH,35
2021-11-04,0-60,DE-SL,9
2021-11-04,0-60,DE-SN,169
2021-11-04,0-60,DE-ST,52
2021-11-04,0-60,DE-TH,121
2021-11-04,60+,DE-BB,104
2021-11-04,60+,DE-BE,136
2021-11-04,60+,DE-BW,531
2021-11-04,60+,DE-BY,916
2021-11-04,60+,DE-HB,9
2021-11-04,60+,DE-HE,265
2021-11-04,60+,DE-HH,49
2021-11-04,60+,DE-MV,55
2021-11-04,60+,DE-NI,145
2021-11-04,60+,DE-NW,584
2021-11-04,60+,DE-RP,127
2021-11-04,60+,DE-SH,43
2021-11-04,60+,DE-SL,12
2021-11-04,60+,DE-SN,493
2021-11-04,60+,DE-ST,152
2021-11-04,60+,DE-TH,331
2021-11-04,alle,DE-BB,145
2021-11-04,alle,DE-BE,228
2021-11-04,alle,DE-BW,854
2021-11-04,alle,DE-BY,1396
2021-11-04,alle,DE-HB,27
2021-11-04,alle,DE-HE,431
2021-11-04,alle,DE-HH,73
2021-11-04,alle,DE-MV,87
2021-11-04,alle,DE-NI,254
2021-11-04,alle,DE-NW,951
2021-11-04,alle,DE-RP,216
2021-11-04,alle,DE-SH,78
2021-11-04,alle,DE-SL,21
2021-11-04,alle,DE-SN,662
2021-11-04,alle,DE-ST,204
2021-11-04,alle,DE-TH,452
2021-11-03,0-60,DE-BB,41
2021-11-03,0-60,DE-BE,101
2021-11-03,0-60,DE-BW,322
2021-11-03,0-60,DE-BY,432
2021-11-03,0-60,DE-HB,18
2021-11-03,0-60,DE-HE,153
2021-11-03,0-60,DE-HH,22
2021-11-03,0-60,DE-MV,29
2021-11-03,0-60,DE-NI,124
2021-11-03,0-60,DE-NW,383
2021-11-03,0-60,DE-RP,76
2021-11-03,0-60,DE-SH,43
2021-11-03,0-60,DE-SL,9
2021-11-03,0-60,DE-SN,156
2021-11-03,0-60,DE-ST,54
2021-11-03,0-60,DE-TH,117
2021-11-03,60+,DE-BB,106
2021-11-03,60+,DE-BE,153
2021-11-03,60+,DE-BW,497
2021-11-03,60+,DE-BY,824
2021-11-03,60+,DE-HB,11
2021-11-03,60+,DE-HE,232
2021-11-03,60+,DE-HH,48
2021-11-03,60+,DE-MV,56
2021-11-03,60+,DE-NI,143
2021-11-03,60+,DE-NW,581
2021-11-03,60+,DE-RP,130
2021-11-03,60+,DE-SH,41
2021-11-03,60+,DE-SL,10
2021-11-03,60+,DE-SN,476
2021-11-03,60+,DE-ST,144
2021-11-03,60+,DE-TH,309
2021-11-03,alle,DE-BB,147
2021-11-03,alle,DE-BE,255
2021-11-03,alle,DE-BW,819
2021-11-03,alle,DE-BY,1259
2021-11-03,alle,DE-HB,29
2021-11-03,alle,DE-HE,385
2021-11-03,alle,DE-HH,70
2021-11-03,alle,DE-MV,85
2021-11-03,alle,DE-NI,267
2021-11-03,alle,DE-NW,967
2021-11-03,alle,DE-RP,206
2021-11-03,alle,DE-SH,85
2021-11-03,alle,DE-SL,19
2021-11-03,alle,DE-SN,632
2021-11-03,alle,DE-ST,198
2021-11-03,alle,DE-TH,426
2021-11-02,0-60,DE-BB,35
2021-11-02,0-60,DE-BE,103
2021-11-02,0-60,DE-BW,352
2021-11-02,0-60,DE-BY,467
2021-11-02,0-60,DE-HB,18
2021-11-02,0-60,DE-HE,153
2021-11-02,0-60,DE-HH,23
2021-11-02,0-60,DE-MV,30
2021-11-02,0-60,DE-NI,115
2021-11-02,0-60,DE-NW,409
2021-11-02,0-60,DE-RP,75
2021-11-02,0-60,DE-SH,48
2021-11-02,0-60,DE-SL,8
2021-11-02,0-60,DE-SN,135
2021-11-02,0-60,DE-ST,43
2021-11-02,0-60,DE-TH,99
2021-11-02,60+,DE-BB,105
2021-11-02,60+,DE-BE,146
2021-11-02,60+,DE-BW,494
2021-11-02,60+,DE-BY,763
2021-11-02,60+,DE-HB,12
2021-11-02,60+,DE-HE,220
2021-11-02,60+,DE-HH,48
2021-11-02,60+,DE-MV,51
2021-11-02,60+,DE-NI,145
2021-11-02,60+,DE-NW,548
2021-11-02,60+,DE-RP,112
2021-11-02,60+,DE-SH,38
2021-11-02,60+,DE-SL,8
2021-11-02,60+,DE-SN,439
2021-11-02,60+,DE-ST,130
2021-11-02,60+,DE-TH,273
2021-11-02,alle,DE-BB,140
2021-11-02,alle,DE-BE,250
2021-11-02,alle,DE-BW,846
2021-11-02,alle,DE-BY,1233
2021-11-02,alle,DE-HB,30
2021-11-02,alle,DE-HE,373
2021-11-02,alle,DE-HH,71
2021-11-02,alle,DE-MV,82
2021-11-02,alle,DE-NI,260
2021-11-02,alle,DE-NW,959
2021-11-02,alle,DE-RP,187
2021-11-02,alle,DE-SH,87
2021-11-02,alle,DE-SL,16
2021-11-02,alle,DE-SN,574
2021-11-02,alle,DE-ST,173
2021-11-02,alle,DE-TH,372
2021-11-01,0-60,DE-BB,33
2021-11-01,0-60,DE-BE,101
2021-11-01,0-60,DE-BW,366
2021-11-01,0-60,DE-BY,479
2021-11-01,0-60,DE-HB,19
2021-11-01,0-60,DE-HE,169
2021-11-01,0-60,DE-HH,20
2021-11-01,0-60,DE-MV,30
2021-11-01,0-60,DE-NI,112
2021-11-01,0-60,DE-NW,424
2021-11-01,0-60,DE-RP,88
2021-11-01,0-60,DE-SH,48
2021-11-01,0-60,DE-SL,9
2021-11-01,0-60,DE-SN,141
2021-11-01,0-60,DE-ST,44
2021-11-01,0-60,DE-TH,89
2021-11-01,60+,DE-BB,103
2021-11-01,60+,DE-BE,138
2021-11-01,60+,DE-BW,532
2021-11-01,60+,DE-BY,772
2021-11-01,60+,DE-HB,12
2021-11-01,60+,DE-HE,224
2021-11-01,60+,DE-HH,48
2021-11-01,60+,DE-MV,50
2021-11-01,60+,DE-NI,149
2021-11-01,60+,DE-NW,570
2021-11-01,60+,DE-RP,121
2021-11-01,60+,DE-SH,35
2021-11-01,60+,DE-SL,8
2021-11-01,60+,DE-SN,401
2021-11-01,60+,DE-ST,112
2021-11-01,60+,DE-TH,271
2021-11-01,alle,DE-BB,136
2021-11-01,alle,DE-BE,240
2021-11-01,alle,DE-BW,898
2021-11-01,alle,DE-BY,1255
2021-11-01,alle,DE-HB,31
2021-11-01,alle,DE-HE,393
2021-11-01,alle,DE-HH,68
2021-11-01,alle,DE-MV,81
2021-11-01,alle,DE-NI,261
2021-11-01,alle,DE-NW,997
2021-11-01,alle,DE-RP,209
2021-11-01,alle,DE-SH,84
2021-11-01,alle,DE-SL,17
2021-11-01,alle,DE-SN,542
2021-11-01,alle,DE-ST,156
2021-11-01,alle,DE-TH,360
2021-10-31,0-60,DE-BB,33
2021-10-31,0-60,DE-BE,97
2021-10-31,0-60,DE-BW,363
2021-10-31,0-60,DE-BY,460
2021-10-31,0-60,DE-HB,20
2021-10-31,0-60,DE-HE,168
2021-10-31,0-60,DE-HH,21
2021-10-31,0-60,DE-MV,30
2021-10-31,0-60,DE-NI,110
2021-10-31,0-60,DE-NW,428
2021-10-31,0-60,DE-RP,95
2021-10-31,0-60,DE-SH,47
2021-10-31,0-60,DE-SL,10
2021-10-31,0-60,DE-SN,142
2021-10-31,0-60,DE-ST,46
2021-10-31,0-60,DE-TH,85
2021-10-31,60+,DE-BB,93
2021-10-31,60+,DE-BE,137
2021-10-31,60+,DE-BW,541
2021-10-31,60+,DE-BY,736
2021-10-31,60+,DE-HB,10
2021-10-31,60+,DE-HE,213
2021-10-31,60+,DE-HH,47
2021-10-31,60+,DE-MV,47
2021-10-31,60+,DE-NI,148
2021-10-31,60+,DE-NW,559
2021-10-31,60+,DE-RP,116
2021-10-31,60+,DE-SH,34
2021-10-31,60+,DE-SL,8
2021-10-31,60+,DE-SN,392
2021-10-31,60+,DE-ST,112
2021-10-31,60+,DE-TH,256
2021-10-31,alle,DE-BB,126
2021-10-31,alle,DE-BE,235
2021-10-31,alle,DE-BW,904
2021-10-31,alle,DE-BY,1200
2021-10-31,alle,DE-HB,30
2021-10-31,alle,DE-HE,381
2021-10-31,alle,DE-HH,68
2021-10-31,alle,DE-MV,78
2021-10-31,alle,DE-NI,258
2021-10-31,alle,DE-NW,990
2021-10-31,alle,DE-RP,211
2021-10-31,alle,DE-SH,82
2021-10-31,alle,DE-SL,18
2021-10-31,alle,DE-SN,534
2021-10-31,alle,DE-ST,158
2021-10-31,alle,DE-TH,341
2021-10-30,0-60,DE-BB,35
2021-10-30,0-60,DE-BE,96
2021-10-30,0-60,DE-BW,364
2021-10-30,0-60,DE-BY,452
2021-10-30,0-60,DE-HB,19
2021-10-30,0-60,DE-HE,173
2021-10-30,0-60,DE-HH,21
2021-10-30,0-60,DE-MV,28
2021-10-30,0-60,DE-NI,103
2021-10-30,0-60,DE-NW,429
2021-10-30,0-60,DE-RP,91
2021-10-30,0-60,DE-SH,46
2021-10-30,0-60,DE-SL,10
2021-10-30,0-60,DE-SN,132
2021-10-30,0-60,DE-ST,48
2021-10-30,0-60,DE-TH,86
2021-10-30,60+,DE-BB,89
2021-10-30,60+,DE-BE,140
2021-10-30,60+,DE-BW,565
2021-10-30,60+,DE-BY,679
2021-10-30,60+,DE-HB,11
2021-10-30,60+,DE-HE,195
2021-10-30,60+,DE-HH,47
2021-10-30,60+,DE-MV,45
2021-10-30,60+,DE-NI,146
2021-10-30,60+,DE-NW,561
2021-10-30,60+,DE-RP,123
2021-10-30,60+,DE-SH,35
2021-10-30,60+,DE-SL,9
2021-10-30,60+,DE-SN,378
2021-10-30,60+,DE-ST,113
2021-10-30,60+,DE-TH,254
2021-10-30,alle,DE-BB,124
2021-10-30,alle,DE-BE,237
2021-10-30,alle,DE-BW,930
2021-10-30,alle,DE-BY,1135
2021-10-30,alle,DE-HB,30
2021-10-30,alle,DE-HE,368
2021-10-30,alle,DE-HH,68
2021-10-30,alle,DE-MV,74
2021-10-30,alle,DE-NI,249
2021-10-30,alle,DE-NW,993
2021-10-30,alle,DE-RP,214
2021-10-30,alle,DE-SH,82
2021-10-30,alle,DE-SL,19
2021-10-30,alle,DE-SN,510
2021-10-30,alle,DE-ST,161
2021-10-30,alle,DE-TH,340
2021-10-29,0-60,DE-BB,35
2021-10-29,0-60,DE-BE,84
2021-10-29,0-60,DE-BW,357
2021-10-29,0-60,DE-BY,451
2021-10-29,0-60,DE-HB,18
2021-10-29,0-60,DE-HE,163
2021-10-29,0-60,DE-HH,20
2021-10-29,0-60,DE-MV,18
2021-10-29,0-60,DE-NI,97
2021-10-29,0-60,DE-NW,421
2021-10-29,0-60,DE-RP,104
2021-10-29,0-60,DE-SH,45
2021-10-29,0-60,DE-SL,8
2021-10-29,0-60,DE-SN,117
2021-10-29,0-60,DE-ST,45
2021-10-29,0-60,DE-TH,90
2021-10-29,60+,DE-BB,83
2021-10-29,60+,DE-BE,133
2021-10-29,60+,DE-BW,545
2021-10-29,60+,DE-BY,633
2021-10-29,60+,DE-HB,13
2021-10-29,60+,DE-HE,199
2021-10-29,60+,DE-HH,43
2021-10-29,60+,DE-MV,43
2021-10-29,60+,DE-NI,136
2021-10-29,60+,DE-NW,563
2021-10-29,60+,DE-RP,117
2021-10-29,60+,DE-SH,36
2021-10-29,60+,DE-SL,8
2021-10-29,60+,DE-SN,393
2021-10-29,60+,DE-ST,89
2021-10-29,60+,DE-TH,251
2021-10-29,alle,DE-BB,118
2021-10-29,alle,DE-BE,217
2021-10-29,alle,DE-BW,903
2021-10-29,alle,DE-BY,1089
2021-10-29,alle,DE-HB,31
2021-10-29,alle,DE-HE,362
2021-10-29,alle,DE-HH,63
2021-10-29,alle,DE-MV,62
2021-10-29,alle,DE-NI,233
2021-10-29,alle,DE-NW,986
2021-10-29,alle,DE-RP,221
2021-10-29,alle,DE-SH,82
2021-10-29,alle,DE-SL,16
2021-10-29,alle,DE-SN,510
2021-10-29,alle,DE-ST,134
2021-10-29,alle,DE-TH,341
2021-10-28,0-60,DE-BB,41
2021-10-28,0-60,DE-BE,81
2021-10-28,0-60,DE-BW,358
2021-10-28,0-60,DE-BY,420
2021-10-28,0-60,DE-HB,16
2021-10-28,0-60,DE-HE,161
2021-10-28,0-60,DE-HH,19
2021-10-28,0-60,DE-MV,15
2021-10-28,0-60,DE-NI,91
2021-10-28,0-60,DE-NW,412
2021-10-28,0-60,DE-RP,99
2021-10-28,0-60,DE-SH,49
2021-10-28,0-60,DE-SL,9
2021-10-28,0-60,DE-SN,115
2021-10-28,0-60,DE-ST,43
2021-10-28,0-60,DE-TH,79
2021-10-28,60+,DE-BB,78
2021-10-28,60+,DE-BE,131
2021-10-28,60+,DE-BW,524
2021-10-28,60+,DE-BY,600
2021-10-28,60+,DE-HB,15
2021-10-28,60+,DE-HE,191
2021-10-28,60+,DE-HH,46
2021-10-28,60+,DE-MV,40
2021-10-28,60+,DE-NI,133
2021-10-28,60+,DE-NW,543
2021-10-28,60+,DE-RP,116
2021-10-28,60+,DE-SH,33
2021-10-28,60+,DE-SL,9
2021-10-28,60+,DE-SN,358
2021-10-28,60+,DE-ST,85
2021-10-28,60+,DE-TH,240
2021-10-28,alle,DE-BB,119
2021-10-28,alle,DE-BE,212
2021-10-28,alle,DE-BW,883
2021-10-28,alle,DE-BY,1024
2021-10-28,alle,DE-HB,31
2021-10-28,alle,DE-HE,353
2021-10-28,alle,DE-HH,65
2021-10-28,alle,DE-MV,56
2021-10-28,alle,DE-NI,224
2021-10-28,alle,DE-NW,957
2021-10-28,alle,DE-RP,215
2021-10-28,alle,DE-SH,84
2021-10-28,alle,DE-SL,18
2021-10-28,alle,DE-SN,473
2021-10-28,alle,DE-ST,128
2021-10-28,alle,DE-TH,319
2021-10-27,0-60,DE-BB,43
2021-10-27,0-60,DE-BE,72
2021-10-27,0-60,DE-BW,321
2021-10-27,0-60,DE-BY,407
2021-10-27,0-60,DE-HB,18
2021-10-27,0-60,DE-HE,155
2021-10-27,0-60,DE-HH,20
2021-10-27,0-60,DE-MV,19
2021-10-27,0-60,DE-NI,83
2021-10-27,0-60,DE-NW,393
2021-10-27,0-60,DE-RP,98
2021-10-27,0-60,DE-SH,50
2021-10-27,0-60,DE-SL,9
2021-10-27,0-60,DE-SN,109
2021-10-27,0-60,DE-ST,39
2021-10-27,0-60,DE-TH,74
2021-10-27,60+,DE-BB,75
2021-10-27,60+,DE-BE,117
2021-10-27,60+,DE-BW,496
2021-10-27,60+,DE-BY,579
2021-10-27,60+,DE-HB,14
2021-10-27,60+,DE-HE,183
2021-10-27,60+,DE-HH,45
2021-10-27,60+,DE-MV,35
2021-10-27,60+,DE-NI,115
2021-10-27,60+,DE-NW,502
2021-10-27,60+,DE-RP,103
2021-10-27,60+,DE-SH,30
2021-10-27,60+,DE-SL,12
2021-10-27,60+,DE-SN,327
2021-10-27,60+,DE-ST,68
2021-10-27,60+,DE-TH,216
2021-10-27,alle,DE-BB,118
2021-10-27,alle,DE-BE,189
2021-10-27,alle,DE-BW,818
2021-10-27,alle,DE-BY,990
2021-10-27,alle,DE-HB,32
2021-10-27,alle,DE-HE,339
2021-10-27,alle,DE-HH,65
2021-10-27,alle,DE-MV,55
2021-10-27,alle,DE-NI,198
2021-10-27,alle,DE-NW,896
2021-10-27,alle,DE-RP,201
2021-10-27,alle,DE-SH,81
2021-10-27,alle,DE-SL,21
2021-10-27,alle,DE-SN,436
2021-10-27,alle,DE-ST,107
2021-10-27,alle,DE-TH,290
2021-10-26,0-60,DE-BB,49
2021-10-26,0-60,DE-BE,75
2021-10-26,0-60,DE-BW,305
2021-10-26,0-60,DE-BY,395
2021-10-26,0-60,DE-HB,21
2021-10-26,0-60,DE-HE,159
2021-10-26,0-60,DE-HH,19
2021-10-26,0-60,DE-MV,16
2021-10-26,0-60,DE-NI,87
2021-10-26,0-60,DE-NW,362
2021-10-26,0-60,DE-RP,100
2021-10-26,0-60,DE-SH,49
2021-10-26,0-60,DE-SL,10
2021-10-26,0-60,DE-SN,94
2021-10-26,0-60,DE-ST,35
2021-10-26,0-60,DE-TH,80
2021-10-26,60+,DE-BB,67
2021-10-26,60+,DE-BE,131
2021-10-26,60+,DE-BW,488
2021-10-26,60+,DE-BY,560
2021-10-26,60+,DE-HB,12
2021-10-26,60+,DE-HE,185
2021-10-26,60+,DE-HH,46
2021-10-26,60+,DE-MV,40
2021-10-26,60+,DE-NI,115
2021-10-26,60+,DE-NW,502
2021-10-26,60+,DE-RP,115
2021-10-26,60+,DE-SH,34
2021-10-26,60+,DE-SL,10
2021-10-26,60+,DE-SN,285
2021-10-26,60+,DE-ST,65
2021-10-26,60+,DE-TH,215
2021-10-26,alle,DE-BB,116
2021-10-26,alle,DE-BE,206
2021-10-26,alle,DE-BW,794
2021-10-26,alle,DE-BY,960
2021-10-26,alle,DE-HB,33
2021-10-26,alle,DE-HE,346
2021-10-26,alle,DE-HH,65
2021-10-26,alle,DE-MV,56
2021-10-26,alle,DE-NI,202
2021-10-26,alle,DE-NW,865
2021-10-26,alle,DE-RP,215
2021-10-26,alle,DE-SH,84
2021-10-26,alle,DE-SL,20
2021-10-26,alle,DE-SN,379
2021-10-26,alle,DE-ST,100
2021-10-26,alle,DE-TH,295
2021-10-25,0-60,DE-BB,43
2021-10-25,0-60,DE-BE,72
2021-10-25,0-60,DE-BW,300
2021-10-25,0-60,DE-BY,382
2021-10-25,0-60,DE-HB,21
2021-10-25,0-60,DE-HE,137
2021-10-25,0-60,DE-HH,26
2021-10-25,0-60,DE-MV,17
2021-10-25,0-60,DE-NI,85
2021-10-25,0-60,DE-NW,352
2021-10-25,0-60,DE-RP,103
2021-10-25,0-60,DE-SH,54
2021-10-25,0-60,DE-SL,10
2021-10-25,0-60,DE-SN,92
2021-10-25,0-60,DE-ST,33
2021-10-25,0-60,DE-TH,76
2021-10-25,60+,DE-BB,67
2021-10-25,60+,DE-BE,135
2021-10-25,60+,DE-BW,477
2021-10-25,60+,DE-BY,563
2021-10-25,60+,DE-HB,14
2021-10-25,60+,DE-HE,154
2021-10-25,60+,DE-HH,48
2021-10-25,60+,DE-MV,39
2021-10-25,60+,DE-NI,118
2021-10-25,60+,DE-NW,499
2021-10-25,60+,DE-RP,112
2021-10-25,60+,DE-SH,40
2021-10-25,60+,DE-SL,12
2021-10-25,60+,DE-SN,252
2021-10-25,60+,DE-ST,69
2021-10-25,60+,DE-TH,210
2021-10-25,alle,DE-BB,110
2021-10-25,alle,DE-BE,207
2021-10-25,alle,DE-BW,778
2021-10-25,alle,DE-BY,950
2021-10-25,alle,DE-HB,35
2021-10-25,alle,DE-HE,293
2021-10-25,alle,DE-HH,74
2021-10-25,alle,DE-MV,56
2021-10-25,alle,DE-NI,203
2021-10-25,alle,DE-NW,852
2021-10-25,alle,DE-RP,216
2021-10-25,alle,DE-SH,95
2021-10-25,alle,DE-SL,22
2021-10-25,alle,DE-SN,344
2021-10-25,alle,DE-ST,102
2021-10-25,alle,DE-TH,286
2021-10-24,0-60,DE-BB,45
2021-10-24,0-60,DE-BE,72
2021-10-24,0-60,DE-BW,297
2021-10-24,0-60,DE-BY,374
2021-10-24,0-60,DE-HB,20
2021-10-24,0-60,DE-HE,133
2021-10-24,0-60,DE-HH,25
2021-10-24,0-60,DE-MV,19
2021-10-24,0-60,DE-NI,89
2021-10-24,0-60,DE-NW,344
2021-10-24,0-60,DE-RP,97
2021-10-24,0-60,DE-SH,52
2021-10-24,0-60,DE-SL,9
2021-10-24,0-60,DE-SN,87
2021-10-24,0-60,DE-ST,33
2021-10-24,0-60,DE-TH,80
2021-10-24,60+,DE-BB,69
2021-10-24,60+,DE-BE,134
2021-10-24,60+,DE-BW,466
2021-10-24,60+,DE-BY,540
2021-10-24,60+,DE-HB,19
2021-10-24,60+,DE-HE,150
2021-10-24,60+,DE-HH,46
2021-10-24,60+,DE-MV,41
2021-10-24,60+,DE-NI,120
2021-10-24,60+,DE-NW,507
2021-10-24,60+,DE-RP,105
2021-10-24,60+,DE-SH,41
2021-10-24,60+,DE-SL,12
2021-10-24,60+,DE-SN,249
2021-10-24,60+,DE-ST,68
2021-10-24,60+,DE-TH,212
2021-10-24,alle,DE-BB,114
2021-10-24,alle,DE-BE,206
2021-10-24,alle,DE-BW,764
2021-10-24,alle,DE-BY,918
2021-10-24,alle,DE-HB,39
2021-10-24,alle,DE-HE,285
2021-10-24,alle,DE-HH,71
2021-10-24,alle,DE-MV,60
2021-10-24,alle,DE-NI,209
2021-10-24,alle,DE-NW,852
2021-10-24,alle,DE-RP,203
2021-10-24,alle,DE-SH,94
2021-10-24,alle,DE-SL,21
2021-10-24,alle,DE-SN,336
2021-10-24,alle,DE-ST,101
2021-10-24,alle,DE-TH,292
2021-10-23,0-60,DE-BB,45
2021-10-23,0-60,DE-BE,71
2021-10-23,0-60,DE-BW,292
2021-10-23,0-60,DE-BY,350
2021-10-23,0-60,DE-HB,19
2021-10-23,0-60,DE-HE,120
2021-10-23,0-60,DE-HH,31
2021-10-23,0-60,DE-MV,19
2021-10-23,0-60,DE-NI,90
2021-10-23,0-60,DE-NW,333
2021-10-23,0-60,DE-RP,95
2021-10-23,0-60,DE-SH,50
2021-10-23,0-60,DE-SL,9
2021-10-23,0-60,DE-SN,87
2021-10-23,0-60,DE-ST,27
2021-10-23,0-60,DE-TH,77
2021-10-23,60+,DE-BB,66
2021-10-23,60+,DE-BE,132
2021-10-23,60+,DE-BW,422
2021-10-23,60+,DE-BY,531
2021-10-23,60+,DE-HB,18
2021-10-23,60+,DE-HE,149
2021-10-23,60+,DE-HH,39
2021-10-23,60+,DE-MV,41
2021-10-23,60+,DE-NI,112
2021-10-23,60+,DE-NW,488
2021-10-23,60+,DE-RP,97
2021-10-23,60+,DE-SH,39
2021-10-23,60+,DE-SL,11
2021-10-23,60+,DE-SN,234
2021-10-23,60+,DE-ST,64
2021-10-23,60+,DE-TH,196
2021-10-23,alle,DE-BB,111
2021-10-23,alle,DE-BE,203
2021-10-23,alle,DE-BW,714
2021-10-23,alle,DE-BY,885
2021-10-23,alle,DE-HB,37
2021-10-23,alle,DE-HE,271
2021-10-23,alle,DE-HH,70
2021-10-23,alle,DE-MV,60
2021-10-23,alle,DE-NI,202
2021-10-23,alle,DE-NW,822
2021-10-23,alle,DE-RP,193
2021-10-23,alle,DE-SH,90
2021-10-23,alle,DE-SL,20
2021-10-23,alle,DE-SN,321
2021-10-23,alle,DE-ST,91
2021-10-23,alle,DE-TH,273
2021-10-22,0-60,DE-BB,43
2021-10-22,0-60,DE-BE,75
2021-10-22,0-60,DE-BW,282
2021-10-22,0-60,DE-BY,328
2021-10-22,0-60,DE-HB,16
2021-10-22,0-60,DE-HE,115
2021-10-22,0-60,DE-HH,35
2021-10-22,0-60,DE-MV,19
2021-10-22,0-60,DE-NI,98
2021-10-22,0-60,DE-NW,319
2021-10-22,0-60,DE-RP,78
2021-10-22,0-60,DE-SH,44
2021-10-22,0-60,DE-SL,9
2021-10-22,0-60,DE-SN,80
2021-10-22,0-60,DE-ST,26
2021-10-22,0-60,DE-TH,66
2021-10-22,60+,DE-BB,66
2021-10-22,60+,DE-BE,121
2021-10-22,60+,DE-BW,415
2021-10-22,60+,DE-BY,499
2021-10-22,60+,DE-HB,19
2021-10-22,60+,DE-HE,131
2021-10-22,60+,DE-HH,36
2021-10-22,60+,DE-MV,36
2021-10-22,60+,DE-NI,104
2021-10-22,60+,DE-NW,444
2021-10-22,60+,DE-RP,90
2021-10-22,60+,DE-SH,40
2021-10-22,60+,DE-SL,14
2021-10-22,60+,DE-SN,193
2021-10-22,60+,DE-ST,66
2021-10-22,60+,DE-TH,175
2021-10-22,alle,DE-BB,109
2021-10-22,alle,DE-BE,196
2021-10-22,alle,DE-BW,697
2021-10-22,alle,DE-BY,829
2021-10-22,alle,DE-HB,35
2021-10-22,alle,DE-HE,248
2021-10-22,alle,DE-HH,71
2021-10-22,alle,DE-MV,56
2021-10-22,alle,DE-NI,202
2021-10-22,alle,DE-NW,764
2021-10-22,alle,DE-RP,169
2021-10-22,alle,DE-SH,85
2021-10-22,alle,DE-SL,23
2021-10-22,alle,DE-SN,273
2021-10-22,alle,DE-ST,92
2021-10-22,alle,DE-TH,241
2021-10-21,0-60,DE-BB,32
2021-10-21,0-60,DE-BE,75
2021-10-21,0-60,DE-BW,267
2021-10-21,0-60,DE-BY,327
2021-10-21,0-60,DE-HB,17
2021-10-21,0-60,DE-HE,110
2021-10-21,0-60,DE-HH,33
2021-10-21,0-60,DE-MV,20
2021-10-21,0-60,DE-NI,104
2021-10-21,0-60,DE-NW,314
2021-10-21,0-60,DE-RP,74
2021-10-21,0-60,DE-SH,36
2021-10-21,0-60,DE-SL,9
2021-10-21,0-60,DE-SN,72
2021-10-21,0-60,DE-ST,28
2021-10-21,0-60,DE-TH,60
2021-10-21,60+,DE-BB,62
2021-10-21,60+,DE-BE,117
2021-10-21,60+,DE-BW,390
2021-10-21,60+,DE-BY,466
2021-10-21,60+,DE-HB,18
2021-10-21,60+,DE-HE,125
2021-10-21,60+,DE-HH,31
2021-10-21,60+,DE-MV,36
2021-10-21,60+,DE-NI,100
2021-10-21,60+,DE-NW,420
2021-10-21,60+,DE-RP,82
2021-10-21,60+,DE-SH,38
2021-10-21,60+,DE-SL,14
2021-10-21,60+,DE-SN,161
2021-10-21,60+,DE-ST,52
2021-10-21,60+,DE-TH,154
2021-10-21,alle,DE-BB,94
2021-10-21,alle,DE-BE,192
2021-10-21,alle,DE-BW,657
2021-10-21,alle,DE-BY,796
2021-10-21,alle,DE-HB,35
2021-10-21,alle,DE-HE,236
2021-10-21,alle,DE-HH,64
2021-10-21,alle,DE-MV,57
2021-10-21,alle,DE-NI,205
2021-10-21,alle,DE-NW,735
2021-10-21,alle,DE-RP,157
